id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
9988.0,en,Beerfest,9.66,2006-08-25,6.0,386.0,['Comedy'],"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.",19179969.0,110.0,Prepare for the ultimate chug of war.
95516.0,en,Cleanskin,10.207,2012-03-08,5.8,240.0,"['Drama', 'Thriller', 'Crime']","While working undercover as a bodyguard to arms dealer Harry, former-soldier-turned-secret-service-agent Ewan survives a bloody shootout with a member of an Islamic terrorist cell who steals Harry's briefcase full of Semtex explosives and escapes. Ewan's spymasters task Ewan with hunting down the cell members and retrieving the briefcase.",0.0,108.0,Fight Fire With Fire
390734.0,ja,キングスグレイブ ファイナルファンタジーXV,47.936,2016-07-09,6.8,516.0,"['Animation', 'Science Fiction', 'Action']","The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",269980.0,115.0,The Final Fantasy XV saga starts here.
14695.0,en,Havoc,9.342,2005-10-16,5.2,212.0,"['Crime', 'Drama']","A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",0.0,85.0,Too much is never enough.
747984.0,ko,불어라 검풍아,74.886,2021-04-08,5.5,6.0,"['Action', 'Comedy']","Since she was a child, Yeon-hee dreamt of becoming an action star. Even though she has an amazing swordsmanship, the reality of reaching her goal is just too hard for her to handle.  One day, she is hired as a stand-in for an action film and goes onto the set, only to be transported to a lawless parallel world where people carry swords and kill each other without any retribution. Almost immediately, she is welcomed to the village as their protector and is respected by the villagers. And to save the villagers as a heroine, she begins to fight the villains back.",0.0,99.0,Here she comes to save the world.
10278.0,en,Return to Paradise,8.688,1998-08-10,6.4,192.0,"['Drama', 'Thriller', 'Romance']","Lewis, Sheriff and Tony are three friends vacationing in Malaysia. Sheriff and Tony eventually leave to pursue careers in New York, but Lewis stays behind to work with orangutans. Two years later, Sheriff and Tony learn that, because of their past actions, Lewis has been arrested for drug possession. With Lewis facing a death sentence, the friends are left with a difficult decision: return to Malaysia and split Lewis' sentence, or let him die.",0.0,109.0,Give up three years of their lives or give up the life of their friend. They have eight days to decide.
451751.0,en,American Satan,9.868,2017-10-13,7.4,192.0,"['Thriller', 'Drama', 'Music']","A young rock band, half from England and half from the US, drop out of college and move to the Sunset Strip to chase their dreams.",237708.0,111.0,Rock & roll is where God and The Devil shake hands
512895.0,en,Lady and the Tramp,27.854,2019-11-12,7.3,1224.0,"['Family', 'Romance', 'Comedy']","The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.",0.0,111.0,Be loyal. Be brave. Be loved.
274857.0,en,King Arthur: Legend of the Sword,35.382,2017-05-10,6.5,4664.0,"['Action', 'Drama', 'Fantasy']","When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",148675066.0,126.0,From nothing comes a King
49950.0,en,The Roommate,10.568,2011-02-04,5.5,730.0,"['Thriller', 'Drama', 'Horror']","When Sara, a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca, is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",52545707.0,91.0,"2,000 colleges. 8 million roommates. Which one will you get?"
396557.0,en,Kids in Love,22.13,2016-08-26,6.1,93.0,"['Drama', 'Romance']","Drifting through his gap year with its internships and travel plans, Jack has always suspected there was more to life than this. A chance encounter with the beautiful and ethereal Evelyn swerves his life radically off course.",0.0,87.0,Sometimes the only way to find yourself is to lose yourself completely
598331.0,en,Rumble,10.029,2022-02-09,0.0,0.0,"['Family', 'Comedy', 'Animation']","In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father’s footsteps by coaching a loveable underdog monster into a champion.",0.0,0.0,The biggest underdog story ever.
238713.0,en,Spy,33.905,2015-05-06,6.8,5071.0,"['Action', 'Comedy', 'Crime']","A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",235666219.0,120.0,One of the guys. One of the Spies.
536869.0,en,Cats,20.458,2019-12-19,4.3,674.0,"['Fantasy', 'Comedy', 'Drama']",A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,73515024.0,110.0,You will believe.
22894.0,en,Legion,189.34,2010-01-21,5.7,1933.0,"['Horror', 'Action', 'Fantasy']","When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",67918658.0,100.0,"When the last angel falls, the fight for mankind begins."
522444.0,en,Black Water: Abyss,274.301,2020-07-09,5.1,284.0,"['Horror', 'Thriller', 'Adventure', 'Mystery']","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",0.0,98.0,Descend into fear
334543.0,en,Lion,28.488,2016-01-20,8.1,5494.0,['Drama'],"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",140312928.0,118.0,The search begins
168098.0,en,Cell,25.962,2016-07-06,4.6,855.0,"['Horror', 'Science Fiction', 'Thriller']","When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",1133031.0,98.0,When everyone is connected no one is safe.
3082.0,en,Modern Times,11.894,1936-02-11,8.3,2758.0,"['Comedy', 'Drama']",The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,8500000.0,87.0,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!"
9563.0,en,Any Given Sunday,9.815,1999-12-16,6.8,1249.0,['Drama'],A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the ageing coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove herself in a male dominated world.,100230832.0,162.0,Play or be Played.
256474.0,en,In the Blood,14.429,2014-04-04,5.9,276.0,"['Action', 'Crime', 'Thriller']","When her husband goes missing during their Caribbean vacation, a woman sets off on her own to take down the men she thinks are responsible.",0.0,108.0,She Will Stop At Nothing
526050.0,en,Little,13.126,2019-04-04,6.8,500.0,"['Comedy', 'Fantasy', 'Romance']","Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.",17399000.0,108.0,She woke up like this
16620.0,en,La Bamba,20.142,1987-07-24,7.2,512.0,"['Drama', 'Music']",Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.,54215416.0,108.0,Born into poverty. Destined for stardom. He lived the American dream.
585257.0,ru,Огонь,11.187,2020-12-24,8.8,80.0,"['Action', 'Drama']","A heroic story about firefighters and rescuers. What we call an act of bravery is just a usual routine for them, if only one can get used to mortal danger and extreme risk. When people in distress seem to have nobody who may help them, rescuers come to fight against merciless forces of nature.",0.0,120.0,Some fires can't be tamed.
21385.0,en,"Mickey, Donald, Goofy: The Three Musketeers",21.067,2004-08-04,6.6,689.0,"['Adventure', 'Animation', 'Comedy', 'Family']","In Disney's take on the Alexander Dumas tale, Mickey Mouse, Donald Duck and Goofy want nothing more than to perform brave deeds on behalf of their queen (Minnie Mouse), but they're stymied by the head Musketeer, Pete. Pete secretly wants to get rid of the queen, so he appoints Mickey and his bumbling friends as guardians to Minnie, thinking such a maneuver will ensure his scheme's success. The score features songs based on familiar classical melodies.",0.0,68.0,All for fun and fun for all
